Country Name,Country Code,year,GDP_USD,GDP_per_capita_USD
Tajikistan,TJK,1975,,
Turkmenistan,TKM,1975,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,1975,373507000000.0,1210.101347
Timor-Leste,TLS,1975,,
Middle East & North Africa (IDA & IBRD countries),TMN,1975,118246000000.0,816.304927
Tonga,TON,1975,32506741.72,368.0522381
South Asia (IDA & IBRD),TSA,1975,135908000000.0,169.8135591
Sub-Saharan Africa (IDA & IBRD countries),TSS,1975,141448000000.0,425.3008051
Trinidad and Tobago,TTO,1975,2442667573.0,2416.248314
Tunisia,TUN,1975,4328610490.0,765.1896458
Turkiye,TUR,1975,44763888889.0,1139.690025
Tuvalu,TUV,1975,,
Tanzania,TZA,1975,,
Uganda,UGA,1975,2359555556.0,219.7510474
Ukraine,UKR,1975,,
Upper middle income,UMC,1975,941821000000.0,617.1442918
Uruguay,URY,1975,3538283322.0,1250.200808
United States,USA,1975,1684900000000.0,7801.456664
Uzbekistan,UZB,1975,,
St. Vincent and the Grenadines,VCT,1975,33237164.72,347.4328617
"Venezuela, RB",VEN,1975,27464651163.0,2082.310039
British Virgin Islands,VGB,1975,,
Virgin Islands (U.S.),VIR,1975,,
Vietnam,VNM,1975,,
Vanuatu,VUT,1975,,
World,WLD,1975,5977990000000.0,1471.502797
Samoa,WSM,1975,,
Kosovo,XKX,1975,,
"Yemen, Rep.",YEM,1975,,
South Africa,ZAF,1975,42906919870.0,1702.981009
Zambia,ZMB,1975,2618666667.0,529.7428421
Zimbabwe,ZWE,1975,4371300700.0,694.5324939
Aruba,ABW,1976,,
Africa Eastern and Southern,AFE,1976,91124551926.0,450.6525888
Afghanistan,AFG,1976,2555555567.0,197.4455076
Africa Western and Central,AFW,1976,62129390375.0,444.3743742
Angola,AGO,1976,,
Albania,ALB,1976,,
Andorra,AND,1976,227281024.6,7151.249909
Arab World,ARB,1976,196560000000.0,1360.714749
United Arab Emirates,ARE,1976,19213022691.0,30117.94893
Argentina,ARG,1976,51169499892.0,1948.224686
Armenia,ARM,1976,,
American Samoa,ASM,1976,,
Antigua and Barbuda,ATG,1976,,
Australia,AUS,1976,105101000000.0,7489.59416
Austria,AUT,1976,42959976222.0,5678.386658
Azerbaijan,AZE,1976,,
Burundi,BDI,1976,448412753.6,118.9149331
Belgium,BEL,1976,71113882968.0,7243.047341
Benin,BEN,1976,698408244.4,208.6564032
Burkina Faso,BFA,1976,976547163.5,155.6490569
Bangladesh,BGD,1976,10117113333.0,141.1971589
Bulgaria,BGR,1976,,
Bahrain,BHR,1976,,
"Bahamas, The",BHS,1976,642100000.0,3328.615937
Bosnia and Herzegovina,BIH,1976,,
Belarus,BLR,1976,,
Belize,BLZ,1976,96905829.6,717.061406
Bermuda,BMU,1976,386300000.0,7261.278195
Bolivia,BOL,1976,2731984008.0,534.2732859
Brazil,BRA,1976,153169000000.0,1395.096399
Barbados,BRB,1976,435911268.6,1760.660094
Brunei Darussalam,BRN,1976,1423061357.0,8461.889582
Bhutan,BTN,1976,,
Botswana,BWA,1976,372010119.6,483.1413197
Central African Republic,CAF,1976,451152450.0,225.9131745
Canada,CAN,1976,206576000000.0,8809.26466
Central Europe and the Baltics,CEB,1976,,
Switzerland,CHE,1976,,
Channel Islands,CHI,1976,,
Chile,CHL,1976,10341925249.0,961.424604
China,CHN,1976,153940000000.0,165.4055404
Cote d'Ivoire,CIV,1976,4662053708.0,694.3832471
Cameroon,CMR,1976,2898089929.0,378.1236216
"Congo, Dem. Rep.",COD,1976,9648583225.0,409.5242253
"Congo, Rep.",COG,1976,754549600.5,476.8504788
Colombia,COL,1976,15341403660.0,623.4289691
Comoros,COM,1976,,
Cabo Verde,CPV,1976,,
Costa Rica,CRI,1976,2412555426.0,1122.807632
Caribbean small states,CSS,1976,7932122921.0,1511.874938
Cuba,CUB,1976,13789579903.0,1443.302433
Curacao,CUW,1976,,
Cayman Islands,CYM,1976,,
Cyprus,CYP,1976,576090073.7,1157.411621
Czech Republic,CZE,1976,,
Germany,DEU,1976,519754000000.0,6634.856899
Djibouti,DJI,1976,,
Dominica,DMA,1976,,
Denmark,DNK,1976,44575892473.0,8787.589722
Dominican Republic,DOM,1976,3951500000.0,748.9906207
Algeria,DZA,1976,17728347375.0,1037.60716
East Asia & Pacific (excluding high income),EAP,1976,252692000000.0,197.7553869
Early-demographic dividend,EAR,1976,710183000000.0,492.2044971
East Asia & Pacific,EAS,1976,1028710000000.0,700.9623314
Europe & Central Asia (excluding high income),ECA,1976,,
Europe & Central Asia,ECS,1976,2400130000000.0,3108.449774
Ecuador,ECU,1976,9091924305.0,1264.911641
"Egypt, Arab Rep.",EGY,1976,13315988083.0,337.7743689
Euro area,EMU,1976,1567500000000.0,5273.29664
Eritrea,ERI,1976,,
Spain,ESP,1976,118507000000.0,3279.312671
Estonia,EST,1976,,
Ethiopia,ETH,1976,,
European Union,EUU,1976,1770050000000.0,4419.903557
Fragile and conflict affected situations,FCS,1976,153399000000.0,438.891008
Finland,FIN,1976,31849513771.0,6739.690713
Fiji,FJI,1976,694552411.7,1182.094134
France,FRA,1976,372319000000.0,6866.816892
Faroe Islands,FRO,1976,,
"Micronesia, Fed. Sts.",FSM,1976,,
Gabon,GAB,1976,3009409971.0,4550.074193
United Kingdom,GBR,1976,232615000000.0,4138.167788
Georgia,GEO,1976,,
Ghana,GHA,1976,2765254237.0,271.1255783
Gibraltar,GIB,1976,,
Guinea,GIN,1976,,
"Gambia, The",GMB,1976,112189468.5,201.1248785
Guinea-Bissau,GNB,1976,112386489.0,145.8778567
Equatorial Guinea,GNQ,1976,103653049.9,418.0080975
Greece,GRC,1976,31152835821.0,3390.544976
Grenada,GRD,1976,,
Greenland,GRL,1976,240780413.6,4844.676329
Guatemala,GTM,1976,4365300200.0,696.2220153
Guam,GUM,1976,,
Guyana,GUY,1976,454440000.0,602.6248473
High income,HIC,1976,5112770000000.0,5526.948158
"Hong Kong SAR, China",HKG,1976,12876366009.0,2850.01461
Honduras,HND,1976,1347999950.0,414.6231405
Heavily indebted poor countries (HIPC),HPC,1976,67284966319.0,276.2212024
Croatia,HRV,1976,,
Haiti,HTI,1976,879000000.0,169.3107588
Hungary,HUN,1976,,
IBRD only,IBD,1976,1360910000000.0,505.5500097
IDA & IBRD total,IBT,1976,1520020000000.0,466.0839467
IDA total,IDA,1976,157509000000.0,276.6552782
IDA blend,IDB,1976,69959449057.0,381.8290004
Indonesia,IDN,1976,37269156627.0,278.1966702
IDA only,IDX,1976,88504525873.0,229.2198479
Isle of Man,IMN,1976,,
India,IND,1976,102717000000.0,161.0920922
Not classified,INX,1976,,
Ireland,IRL,1976,9453756015.0,2919.583087
"Iran, Islamic Rep.",IRN,1976,68055295081.0,2017.411084
Iraq,IRQ,1976,17754825601.0,1471.149534
Iceland,ISL,1976,1669488390.0,7583.275298
Israel,ISR,1976,,
Italy,ITA,1976,224717000000.0,4033.099354
Jamaica,JAM,1976,2966010230.0,1443.053458
Jordan,JOR,1976,1708734940.0,804.7998473
Japan,JPN,1976,586162000000.0,5197.622337
Kazakhstan,KAZ,1976,,
Kenya,KEN,1976,3474542392.0,246.4868614
Kyrgyz Republic,KGZ,1976,,
Cambodia,KHM,1976,,
Kiribati,KIR,1976,41109617.5,735.1242355
St. Kitts and Nevis,KNA,1976,30095602.29,681.8215291
"Korea, Rep.",KOR,1976,29902479339.0,834.134208
Kuwait,KWT,1976,13131668947.0,12093.26837
Latin America & Caribbean (excluding high income),LAC,1976,373360000000.0,1263.844013
Lao PDR,LAO,1976,,
Lebanon,LBN,1976,,
Liberia,LBR,1976,,
Libya,LBY,1976,,
St. Lucia,LCA,1976,,
Latin America & Caribbean,LCN,1976,436006000000.0,1323.846865
Least developed countries: UN classification,LDC,1976,,
Low income,LIC,1976,53491003283.0,255.8541566
Liechtenstein,LIE,1976,272493879.0,11385.6967
Sri Lanka,LKA,1976,3591319857.0,256.2868068
Lower middle income,LMC,1976,401049000000.0,279.3172655
Low & middle income,LMY,1976,1434460000000.0,448.7172272
Lesotho,LSO,1976,147654093.8,123.7134401
Late-demographic dividend,LTE,1976,811992000000.0,538.9519938
Lithuania,LTU,1976,,
Luxembourg,LUX,1976,3423586207.0,9490.690312
Latvia,LVA,1976,,
"Macao SAR, China",MAC,1976,,
St. Martin (French part),MAF,1976,,
Morocco,MAR,1976,9584323309.0,524.1791382
Monaco,MCO,1976,735339911.9,28810.87301
Moldova,MDA,1976,,
Madagascar,MDG,1976,2181844194.0,280.6789305
Maldives,MDV,1976,,
Middle East & North Africa,MEA,1976,281690000000.0,1722.534065
Mexico,MEX,1976,89025974026.0,1453.670672
Marshall Islands,MHL,1976,,
Middle income,MIC,1976,1381650000000.0,462.441321
North Macedonia,MKD,1976,,
Mali,MLI,1976,939228016.2,142.3780112
Malta,MLT,1976,527936988.8,1726.559448
Myanmar,MMR,1976,1155595925.0,36.90308232
Middle East & North Africa (excluding high income),MNA,1976,147273000000.0,989.8598279
Montenegro,MNE,1976,,
Mongolia,MNG,1976,,
Northern Mariana Islands,MNP,1976,,
Mozambique,MOZ,1976,,
Mauritania,MRT,1976,775046377.6,565.5770128
Mauritius,MUS,1976,704033525.4,776.6443341
Malawi,MWI,1976,670317634.2,120.8726248
Malaysia,MYS,1976,11050125905.0,886.2300432
North America,NAC,1976,2080370000000.0,8613.028989
Namibia,NAM,1976,,
New Caledonia,NCL,1976,798313524.7,5957.563617
Niger,NER,1976,1064517575.0,199.5315864
Nigeria,NGA,1976,36308883249.0,556.7021704
Nicaragua,NIC,1976,1847871372.0,638.3048137
Netherlands,NLD,1976,109169000000.0,7925.688062
Norway,NOR,1976,35942270686.0,8927.201627
Nepal,NPL,1976,1452792989.0,105.8928233
Nauru,NRU,1976,,
New Zealand,NZL,1976,13604832424.0,4373.840998
OECD members,OED,1976,5081340000000.0,5178.932521
Oman,OMN,1976,2560220035.0,2760.541488
Other small states,OSS,1976,16704012207.0,1338.998438
Pakistan,PAK,1976,13168080808.0,191.3010842
Panama,PAN,1976,2588106000.0,1444.748181
Peru,PER,1976,15947709380.0,1006.890862
Philippines,PHL,1976,19380945793.0,456.5953187
Palau,PLW,1976,,
Papua New Guinea,PNG,1976,1511856584.0,469.5461972
Poland,POL,1976,,
Pre-demographic dividend,PRE,1976,116240000000.0,412.1273394
Puerto Rico,PRI,1976,8968600000.0,2946.461953
"Korea, Dem. People's Rep.",PRK,1976,,
Portugal,PRT,1976,20332831565.0,2173.283934
Paraguay,PRY,1976,1698960317.0,593.6543256
West Bank and Gaza,PSE,1976,,
Pacific island small states,PSS,1976,1140502879.0,873.2640077
Post-demographic dividend,PST,1976,4938530000000.0,5579.343999
French Polynesia,PYF,1976,732288909.0,5401.994032
Qatar,QAT,1976,3284301332.0,18906.15333
Romania,ROU,1976,,
Russian Federation,RUS,1976,,
Rwanda,RWA,1976,637754162.1,141.5310109
South Asia,SAS,1976,132648000000.0,161.9053028
Saudi Arabia,SAU,1976,64005623870.0,8202.77002
Sudan,SDN,1976,6979333333.0,419.9310303
Senegal,SEN,1976,2869777812.0,567.444141
Singapore,SGP,1976,6327077974.0,2758.94038
Solomon Islands,SLB,1976,83099107.91,414.2486511
Sierra Leone,SLE,1976,594895672.3,191.7413237
El Salvador,SLV,1976,2328280100.0,548.1520223
San Marino,SMR,1976,,
Somalia,SOM,1976,807275808.7,188.6610689
Serbia,SRB,1976,,
Sub-Saharan Africa (excluding high income),SSA,1976,152523000000.0,446.0266896
South Sudan,SSD,1976,,
Sub-Saharan Africa,SSF,1976,152566000000.0,446.0750137
Small states,SST,1976,26246984872.0,1379.418285
Sao Tome and Principe,STP,1976,,
Suriname,SUR,1976,505500000.0,1412.212354
Slovak Republic,SVK,1976,,
Slovenia,SVN,1976,,
Sweden,SWE,1976,89362071673.0,10868.27577
Eswatini,SWZ,1976,272539098.4,528.5842538
Sint Maarten (Dutch part),SXM,1976,,
Seychelles,SYC,1976,49278979.55,814.474738
Syrian Arab Republic,SYR,1976,6417632803.0,823.3373168
Turks and Caicos Islands,TCA,1976,,
Chad,TCD,1976,866044961.0,207.5288221
East Asia & Pacific (IDA & IBRD countries),TEA,1976,252313000000.0,200.0543414
Europe & Central Asia (IDA & IBRD countries),TEC,1976,,
Togo,TGO,1976,619375134.2,251.3265307
Thailand,THA,1976,16985211146.0,391.5693898
Tajikistan,TJK,1976,,
Turkmenistan,TKM,1976,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,1976,410183000000.0,1298.231546
Timor-Leste,TLS,1976,,
Middle East & North Africa (IDA & IBRD countries),TMN,1976,145959000000.0,981.024431
Tonga,TON,1976,30036416.96,336.6254647
South Asia (IDA & IBRD),TSA,1976,132648000000.0,161.9053028
Sub-Saharan Africa (IDA & IBRD countries),TSS,1976,152566000000.0,446.0750137
Trinidad and Tobago,TTO,1976,2500410584.0,2439.177473
Tunisia,TUN,1976,4507929104.0,779.0448678
Turkiye,TUR,1976,51130434783.0,1272.231732
Tuvalu,TUV,1976,,
Tanzania,TZA,1976,,
Uganda,UGA,1976,2447300000.0,221.6160047
Ukraine,UKR,1976,,
Upper middle income,UMC,1976,991936000000.0,639.1710361
Uruguay,URY,1976,3667161241.0,1290.630911
United States,USA,1976,1873410000000.0,8592.253537
Uzbekistan,UZB,1976,,
St. Vincent and the Grenadines,VCT,1976,32792480.97,339.136668
"Venezuela, RB",VEN,1976,31419534884.0,2314.990328
British Virgin Islands,VGB,1976,,
Virgin Islands (U.S.),VIR,1976,,
Vietnam,VNM,1976,,
Vanuatu,VUT,1976,,
World,WLD,1976,6498370000000.0,1571.389471
Samoa,WSM,1976,,
Kosovo,XKX,1976,,
"Yemen, Rep.",YEM,1976,,
South Africa,ZAF,1976,41150449966.0,1592.701365
Zambia,ZMB,1976,2746714286.0,537.2206872
Zimbabwe,ZWE,1976,4318372000.0,664.1027557
Aruba,ABW,1977,,
Africa Eastern and Southern,AFE,1977,103416000000.0,496.730542
Afghanistan,AFG,1977,2953333418.0,224.2250016
Africa Western and Central,AFW,1977,65315008068.0,454.7901187
Angola,AGO,1977,,
Albania,ALB,1977,,
Andorra,AND,1977,254020153.3,7751.843307
Arab World,ARB,1977,226979000000.0,1521.694208
United Arab Emirates,ARE,1977,24871775165.0,33823.18166
Argentina,ARG,1977,56781000101.0,2129.708361
Armenia,ARM,1977,,
American Samoa,ASM,1977,,
Antigua and Barbuda,ATG,1977,77496753.7,1246.69016
Australia,AUS,1977,110388000000.0,7778.164008
Austria,AUT,1977,51545758888.0,6810.627685
Azerbaijan,AZE,1977,,
Burundi,BDI,1977,547535555.6,142.0529839
Belgium,BEL,1977,82839905459.0,8426.946959
Benin,BEN,1977,750049739.2,218.453984
Burkina Faso,BFA,1977,1131224818.0,176.783351
Bangladesh,BGD,1977,9651149302.0,131.3732273
Bulgaria,BGR,1977,,
Bahrain,BHR,1977,,
"Bahamas, The",BHS,1977,713000000.0,3617.45307
Bosnia and Herzegovina,BIH,1977,,
Belarus,BLR,1977,,
Belize,BLZ,1977,117650000.0,858.8218118
Bermuda,BMU,1977,447000000.0,8370.786517
Bolivia,BOL,1977,3227436282.0,617.3068292
Brazil,BRA,1977,176344000000.0,1568.543354
Barbados,BRB,1977,495097667.9,1988.895188
Brunei Darussalam,BRN,1977,1732721161.0,9917.30147
Bhutan,BTN,1977,,
Botswana,BWA,1977,451603325.4,564.129011
Central African Republic,CAF,1977,507298120.7,248.6860332
Canada,CAN,1977,211612000000.0,8919.057461
Central Europe and the Baltics,CEB,1977,,
Switzerland,CHE,1977,,
Channel Islands,CHI,1977,,
Chile,CHL,1977,13962893422.0,1278.32816
China,CHN,1977,174938000000.0,185.4228329
Cote d'Ivoire,CIV,1977,6265067858.0,891.6346023
Cameroon,CMR,1977,3394663844.0,430.3813993
"Congo, Dem. Rep.",COD,1977,12344424764.0,509.0667703
"Congo, Rep.",COG,1977,765224030.6,469.6879304
Colombia,COL,1977,19470960619.0,773.7458155
Comoros,COM,1977,,
Cabo Verde,CPV,1977,,
Costa Rica,CRI,1977,3072427013.0,1393.000516
Caribbean small states,CSS,1977,9210482686.0,1736.749154
Cuba,CUB,1977,14206158675.0,1472.729582
Curacao,CUW,1977,,
Cayman Islands,CYM,1977,,
Cyprus,CYP,1977,734887974.0,1476.271484
Czech Republic,CZE,1977,,
Germany,DEU,1977,600498000000.0,7682.953775
Djibouti,DJI,1977,,
Dominica,DMA,1977,45872947.41,624.6061219
Denmark,DNK,1977,49784338519.0,9783.852022
Dominican Republic,DOM,1977,4587100000.0,848.2854171
Algeria,DZA,1977,20971901273.0,1192.744227
East Asia & Pacific (excluding high income),EAP,1977,291652000000.0,224.6212017
Early-demographic dividend,EAR,1977,793547000000.0,536.9534546
East Asia & Pacific,EAS,1977,1225820000000.0,822.4449192
Europe & Central Asia (excluding high income),ECA,1977,,
Europe & Central Asia,ECS,1977,2720270000000.0,3499.08621
Ecuador,ECU,1977,11026346590.0,1493.333583
"Egypt, Arab Rep.",EGY,1977,14400806876.0,357.0779478
Euro area,EMU,1977,1782980000000.0,5974.289488
Eritrea,ERI,1977,,
Spain,ESP,1977,132449000000.0,3627.590663
Estonia,EST,1977,,
Ethiopia,ETH,1977,,
European Union,EUU,1977,2004900000000.0,4982.041477
Fragile and conflict affected situations,FCS,1977,168808000000.0,471.6056208
Finland,FIN,1977,33499799321.0,7069.105738
Fiji,FJI,1977,719533137.1,1202.631355
France,FRA,1977,410279000000.0,7532.52696
Faroe Islands,FRO,1977,,
"Micronesia, Fed. Sts.",FSM,1977,,
Gabon,GAB,1977,2809349074.0,4154.219468
United Kingdom,GBR,1977,263066000000.0,4681.439932
Georgia,GEO,1977,,
Ghana,GHA,1977,3189428571.0,306.809965
Gibraltar,GIB,1977,,
Guinea,GIN,1977,,
"Gambia, The",GMB,1977,138094243.3,239.43311
Guinea-Bissau,GNB,1977,114971207.2,148.978152
Equatorial Guinea,GNQ,1977,103987520.1,429.4165844
Greece,GRC,1977,36176234968.0,3886.374451
Grenada,GRD,1977,71494495.19,792.4549727
Greenland,GRL,1977,282269373.0,5713.954919
Guatemala,GTM,1977,5480500200.0,854.6366434
Guam,GUM,1977,,
Guyana,GUY,1977,449880000.0,590.0653705
High income,HIC,1977,5789930000000.0,6207.56339
"Hong Kong SAR, China",HKG,1977,15719433719.0,3429.420276
Honduras,HND,1977,1669499950.0,497.9382908
Heavily indebted poor countries (HIPC),HPC,1977,79103966752.0,316.2130568
Croatia,HRV,1977,,
Haiti,HTI,1977,947000000.0,178.860637
Hungary,HUN,1977,,
IBRD only,IBD,1977,1541650000000.0,562.2855712
IDA & IBRD total,IBT,1977,1714530000000.0,515.4260766
IDA total,IDA,1977,172068000000.0,294.2991959
IDA blend,IDB,1977,73756437110.0,390.572569
Indonesia,IDN,1977,45808915663.0,333.6943767
IDA only,IDX,1977,99705712878.0,251.8921897
Isle of Man,IMN,1977,,
India,IND,1977,121487000000.0,186.2135042
Not classified,INX,1977,,
Ireland,IRL,1977,11248340431.0,3427.073436
"Iran, Islamic Rep.",IRN,1977,80600122702.0,2315.893105
Iraq,IRQ,1977,19838130715.0,1591.882266
Iceland,ISL,1977,2208509076.0,9957.254434
Israel,ISR,1977,,
Italy,ITA,1977,257596000000.0,4603.599701
Jamaica,JAM,1977,3249697393.0,1561.735828
Jordan,JOR,1977,2096568479.0,962.0106438
Japan,JPN,1977,721412000000.0,6335.286871
Kazakhstan,KAZ,1977,,
Kenya,KEN,1977,4494378855.0,307.016432
Kyrgyz Republic,KGZ,1977,,
Cambodia,KHM,1977,,
Kiribati,KIR,1977,38748059.44,682.6769224
St. Kitts and Nevis,KNA,1977,44496296.3,1012.568184
"Korea, Rep.",KOR,1977,38446487603.0,1055.880041
Kuwait,KWT,1977,14135729588.0,12253.86654
Latin America & Caribbean (excluding high income),LAC,1977,405252000000.0,1340.639683
Lao PDR,LAO,1977,,
Lebanon,LBN,1977,,
Liberia,LBR,1977,,
Libya,LBY,1977,,
St. Lucia,LCA,1977,,
Latin America & Caribbean,LCN,1977,478838000000.0,1421.314359
Least developed countries: UN classification,LDC,1977,,
Low income,LIC,1977,62072303961.0,289.4041383
Liechtenstein,LIE,1977,303496276.3,12412.42797
Sri Lanka,LKA,1977,4104509583.0,287.5616366
Lower middle income,LMC,1977,461844000000.0,314.1073917
Low & middle income,LMY,1977,1611950000000.0,494.2966152
Lesotho,LSO,1977,193307267.7,157.3488151
Late-demographic dividend,LTE,1977,941855000000.0,616.047823
Lithuania,LTU,1977,,
Luxembourg,LUX,1977,3789321328.0,10486.33579
Latvia,LVA,1977,,
"Macao SAR, China",MAC,1977,,
St. Martin (French part),MAF,1977,,
Morocco,MAR,1977,11049896742.0,590.2322388
Monaco,MCO,1977,811250927.4,31430.43382
Moldova,MDA,1977,,
Madagascar,MDG,1977,2358930406.0,294.9342463
Maldives,MDV,1977,,
Middle East & North Africa,MEA,1977,327513000000.0,1945.301944
Mexico,MEX,1977,81814159292.0,1301.324622
Marshall Islands,MHL,1977,,
Middle income,MIC,1977,1550590000000.0,508.9536646
North Macedonia,MKD,1977,,
Mali,MLI,1977,1049838550.0,156.4059579
Malta,MLT,1977,625573345.5,2037.897337
Myanmar,MMR,1977,1000350727.0,31.23485178
Middle East & North Africa (excluding high income),MNA,1977,170439000000.0,1114.847045
Montenegro,MNE,1977,,
Mongolia,MNG,1977,,
Northern Mariana Islands,MNP,1977,,
Mozambique,MOZ,1977,,
Mauritania,MRT,1977,799029666.6,566.2303052
Mauritius,MUS,1977,823634464.9,893.9149524
Malawi,MWI,1977,806290840.6,141.0103755
Malaysia,MYS,1977,13139397879.0,1027.292911
North America,NAC,1977,2293890000000.0,9400.465837
Namibia,NAM,1977,,
New Caledonia,NCL,1977,837620127.3,6158.971525
Niger,NER,1977,1291457973.0,235.1886384
Nigeria,NGA,1977,36035407725.0,536.2161789
Nicaragua,NIC,1977,2239857061.0,750.2502313
Netherlands,NLD,1977,127017000000.0,9166.808195
Norway,NOR,1977,41508030431.0,10266.12067
Nepal,NPL,1977,1382400000.0,98.54200742
Nauru,NRU,1977,,
New Zealand,NZL,1977,15446825318.0,4950.588205
OECD members,OED,1977,5732830000000.0,5787.712208
Oman,OMN,1977,2741169948.0,2803.394083
Other small states,OSS,1977,18809922826.0,1476.712658
Pakistan,PAK,1977,15126060606.0,213.1687025
Panama,PAN,1977,2738261900.0,1489.964055
Peru,PER,1977,14620386674.0,899.2555182
Philippines,PHL,1977,22283185056.0,510.7376538
Palau,PLW,1977,,
Papua New Guinea,PNG,1977,1640763204.0,496.8041299
Poland,POL,1977,,
Pre-demographic dividend,PRE,1977,128621000000.0,442.506031
Puerto Rico,PRI,1977,9910900000.0,3208.771356
"Korea, Dem. People's Rep.",PRK,1977,,
Portugal,PRT,1977,21439523311.0,2267.371003
Paraguay,PRY,1977,2092158730.0,712.6585154
West Bank and Gaza,PSE,1977,,
Pacific island small states,PSS,1977,1189909678.0,892.738468
Post-demographic dividend,PST,1977,5583320000000.0,6264.583859
